Current,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
公司代碼,年月日,M0000 特殊 %,M1100 水泥工業 %,M1200 食品工業 %,M1300 塑膠工業 %,M1400 紡織纖維 %,M1500 電機機械 %,M1600 電器電纜 %,M1700 化學生技醫療 %,M1721 化學工業 %,M1722 生技醫療業 %,M1800 玻璃陶瓷 %,M1900 造紙工業 %,M2000 鋼鐵工業 %,M2100 橡膠工業 %,M2200 汽車工業 %,M2300 電子工業 %,M2324 半導體業 %,M2325 電腦及週邊設備業 %,M2326 光電業 %,M2327 通訊網路業 %
T2726Y 宏利亞太中小企業,2025/11/28,0,0,0,0,0,0.54,0,0,0,0,0,0,0,0,0,13.84,7.41,0.72,0,0
T2751A 宏亞澳入息成平A,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2751B 宏亞澳入息成平B,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2751C 宏亞澳入息成平A$,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2751D 宏亞澳入息成平B$,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2751E 宏亞澳入息成平AA,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2751F 宏亞澳入息成平BA,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2751G 宏亞澳入息成平AC,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2751H 宏亞澳入息成平BC,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2757A 宏利實質多重Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757B 宏利實質多重Bd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757C 宏利實質多重Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757D 宏利實質多重Bd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757E 宏利實質多重AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757F 宏利實質多重BdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757G 宏利實質多重AaZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757H 宏利實質多重BdZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757J 宏利實質多重AaA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757K 宏利實質多重BdA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757L 宏利實質多重NAa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757M 宏利實質多重NBd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757N 宏利實質多重NAa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757P 宏利實質多重NBd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757Q 宏利實質多重NAaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757R 宏利實質多重NBdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757S 宏利實質多重NAaZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757T 宏利實質多重NBdZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757U 宏利實質多重NAaA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757V 宏利實質多重NBdA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757W 宏利實質多重BdJ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2757X 宏利實質多重NBdJ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2758A 宏利亞收益多Aa,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758B 宏利亞收益多Bd,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758C 宏利亞收益多Aa$,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758D 宏利亞收益多Bd$,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758E 宏利亞收益多AaC,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758F 宏利亞收益多BdC,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758G 宏利亞收益多AaZ,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758H 宏利亞收益多BdZ,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758J 宏利亞收益多AaA,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758K 宏利亞收益多BdA,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758L 宏利亞收益多NAa,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758M 宏利亞收益多NBd,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758N 宏利亞收益多NAa$,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758P 宏利亞收益多NBd$,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758Q 宏利亞收益多NAaC,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758R 宏利亞收益多NBdC,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758S 宏利亞收益多NAaZ,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758T 宏利亞收益多NBdZ,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758U 宏利亞收益多NAaA,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2758V 宏利亞收益多NBdA,2025/11/28,0,0,0,0,0,0,0,0.16,0,0.16,0,0,0,0,0,6.67,4.68,0.82,0,0
T2759A 宏利全球科技Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,3.73,0,0,0
T2759B 宏利全球科技Bd,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2759C 宏利全球科技Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,3.73,0,0,0
T2759D 宏利全球科技Bd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,3.73,0,0,0
T2759E 宏利全球科技AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,3.73,0,0,0
T2759F 宏利全球科技BdC,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2759G 宏利全球科技AaZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,3.73,0,0,0
T2759H 宏利全球科技BdZ,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2759J 宏利全球科技AaA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,3.73,0,0,0
T2759K 宏利全球科技BdA,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2759L 宏利全球科技NAa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,3.73,0,0,0
T2759M 宏利全球科技NBd,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2759N 宏利全球科技NAa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,3.73,0,0,0
T2759P 宏利全球科技NBd$,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2759Q 宏利全球科技NAaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,3.73,0,0,0
T2759R 宏利全球科技NBdC,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2759S 宏利全球科技NAaZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,3.73,0,0,0
T2759T 宏利全球科技NBdZ,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2759U 宏利全球科技NAaA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,3.73,0,0,0
T2759V 宏利全球科技NBdA,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2760A 宏利數位設施Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760B 宏利數位設施Bd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760C 宏利數位設施Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760D 宏利數位設施Bd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760E 宏利數位設施AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760F 宏利數位設施BdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760G 宏利數位設施BdZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760H 宏利數位設施BdA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760J 宏利數位設施NAa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760K 宏利數位設施NBd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760L 宏利數位設施NAa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760M 宏利數位設施NBd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760N 宏利數位設施NAaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760P 宏利數位設施NBdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760Q 宏利數位設施NBdZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760R 宏利數位設施NBdA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760S 宏利數位設施BdJ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2760T 宏利數位設施NBdJ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2776A 宏利全球動力股C,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2776Y 宏利全球動力股票,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2780A 宏利美銀行機Aa,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2780B 宏利美銀行機Aa$,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2780C 宏利美銀行機AaC,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2783A 宏利特股息收Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783B 宏利特股息收Bd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783C 宏利特股息收Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783D 宏利特股息收Bd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783E 宏利特股息收AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783F 宏利特股息收BdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783G 宏利特股息收AaZ,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T2783H 宏利特股息收BdZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783J 宏利特股息收NAa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783K 宏利特股息收NBd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783L 宏利特股息收NAa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783M 宏利特股息收NBd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783N 宏利特股息收NAaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783P 宏利特股息收NBdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783Q 宏利特股息收NAaZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783R 宏利特股息收NBdZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783S 宏利特股息收BdJ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2783T 宏利特股息收NBdJ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T2903Y 國泰高科技,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3101Y 貝萊德寶利基金,2025/11/28,0,0,0,0,2.03,4.49,0,0.74,0.74,0,0,0,0,0,0,62.21,18.17,11.99,0,3.68
T3114A 貝萊德亞數據A,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3114B 貝萊德亞數據B,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3114C 貝萊德亞數據BC,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3114D 貝萊德亞數據B$,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3121A 貝萊德安碩0-3Aa,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3121B 貝萊德安碩0-3Bd,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3121C 貝萊德安碩0-3Aa$,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3121D 貝萊德安碩0-3Bd$,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3201A 野村優質TISA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,82.24,18.51,5.13,0,8.56
T3201S 野村優質S,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,82.24,18.51,5.13,0,8.56
T3201Y 野村優質,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,82.24,18.51,5.13,0,8.56
T3203Y 野村成長,2025/11/28,0,0,0,0,0.77,0.64,0,0,0,0,0,0,0,0,0,82.52,21.4,9.21,0,5.17
T3204A 野村平衡TISA,2025/11/28,0,0,0,0,0,0.75,0,0.37,0.37,0,0,0,0,0,0,56.35,10.85,2.8,0,7.83
T3204Y 野村平衡,2025/11/28,0,0,0,0,0,0.75,0,0.37,0.37,0,0,0,0,0,0,56.35,10.85,2.8,0,7.83
T3205Y 野村e 科技,2025/11/28,0,0,0,2.59,0,0.99,0,0,0,0,0,0,0.05,0,0,68.58,34.85,9.72,0,2.93
T3207S 野村中小S,2025/11/28,0,0,0,2.02,0,0,0,0.69,0.69,0,0,0,0,0,0,71.35,19.78,7.68,0.07,7.67
T3207Y 野村中小,2025/11/28,0,0,0,2.02,0,0,0,0.69,0.69,0,0,0,0,0,0,71.35,19.78,7.68,0.07,7.67
T3208B 野村全球品牌Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0
T3208C 野村全球品牌Na,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0
T3208D 野村全球品牌Na$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0
T3208Y 野村全球品牌Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0
T3209A 野村全球高股息 A,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1.02,1.73,0,0
T3209B 野村全球高股息 B,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1.02,1.73,0,0
T3209E 野村全球高股息AC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1.02,1.73,0,0
T3209F 野村全球高股息BC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1.02,1.73,0,0
T3209S 野村全球高股息AS,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8,1.02,1.73,0,0
T3213A 野村歐洲高股息 A,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3213B 野村歐洲高股息 B,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3214A 野村全球不動產 A,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3214B 野村全球不動產 B,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3217A 野村亞太高股息 A,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.93,10.04,5.94,0,0
T3217B 野村亞太高股息 B,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.93,10.04,5.94,0,0
T3217E 野村亞太高股息AC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.93,10.04,5.94,0,0
T3217F 野村亞太高股息BC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.93,10.04,5.94,0,0
T3217S 野村亞太高股息AS,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.93,10.04,5.94,0,0
T3218Y 野村台灣運籌,2025/11/28,0,0,0,1.11,0,2.46,0,0,0,0,0,0,0,0,0,79.04,16.43,10.5,0,5.58
T3219Y 野村鴻運,2025/11/28,0,0,0,1.05,0,2.62,0,0,0,0,0,0,0,0,0,79.26,16.54,10.81,0,6.17
T3220C 野村環球 USD,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,2.69,0,0,0
T3220E 野村環球 CNY,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,2.69,0,0,0
T3220S 野村環球S,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,2.69,0,0,0
T3220Y 野村環球,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69,2.69,0,0,0
T3221Y 野村鴻利,2025/11/28,0,0,0,0,0.57,0.47,0,0,0,0,0,0,0,0,0,58.44,14.4,5.75,0,3.77
T3223Y 野村積極成長,2025/11/28,0,0,0,0,0,4.12,0,0.08,0.08,0,0,0,0.38,0,0.23,76.65,15.35,8.39,0,8.93
T3224Y 野村新馬,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3226Y 野村日本,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3227Y 野村泰國,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3228Y 野村高科技,2025/11/28,0,0,0,3.94,0,1.63,0,0,0,0,0,0,0.06,0,0,69.88,34.17,9.84,0,3.58
T3236A 野村台高股TISAa,2025/11/28,0,4.08,0,1.18,6.29,4.13,0,0,0,0,0,0,1.04,0,1.45,49.64,18.85,7.2,3.39,0
T3236B 野村台高股息Bd,2025/11/28,0,4.08,0,1.18,6.29,4.13,0,0,0,0,0,0,1.04,0,1.45,49.64,18.85,7.2,3.39,0
T3236S 野村台高股息Sa,2025/11/28,0,4.08,0,1.18,6.29,4.13,0,0,0,0,0,0,1.04,0,1.45,49.64,18.85,7.2,3.39,0
T3236Y 野村台高股息,2025/11/28,0,4.08,0,1.18,6.29,4.13,0,0,0,0,0,0,1.04,0,1.45,49.64,18.85,7.2,3.39,0
T3237Y 野村全球生技醫療,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3244Y 野村全球氣候變遷,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3245Y 野村中東非洲,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3246Y 野村大俄羅斯,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3248A 野村中國機會Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3248B 野村中國機會AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3248Y 野村中國機會Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3251Y 野村巴西,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3254Y 野村印度潛力,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3255Y 野村印尼潛力,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3267A 野村歐洲中小成,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3267C 野村歐洲中小成 $,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3267E 野村歐洲中小成 C,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3267S 野村歐洲中小成S,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
T3276A 野村動態多重A,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,0,2.74,0,0
T3276B 野村動態多重B,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,0,2.74,0,0
T3276C 野村動態多重A$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,0,2.74,0,0
T3276D 野村動態多重B$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,0,2.74,0,0
T3276E 野村動態多重AC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,0,2.74,0,0
T3276F 野村動態多重BC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,0,2.74,0,0
T3276G 野村動態多重AA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,0,2.74,0,0
T3276H 野村動態多重BA,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,0,2.74,0,0
T3276J 野村動態多重BZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,0,2.74,0,0
T3276K 野村動態多重AZ,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,0,2.74,0,0
T3276S 野村動態多重S,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.21,0,2.74,0,0
T3293S 野村日本領先S,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3293Y 野村日本領先基金,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3295A 野村多收多重Aa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3295B 野村多收多重Bd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3295C 野村多收多重Aa$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3295D 野村多收多重Bd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3295E 野村多收多重AaC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3295F 野村多收多重BdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3295G 野村多收多重Na,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3295H 野村多收多重Nd,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3295J 野村多收多重Nd$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3295K 野村多收多重NdC,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3295L 野村多收多重Na$,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3295M 野村收多重TISAa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T3295S 野村多收多重Sa,2025/11/28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T32A3A 野村核心多重資,2025/11/28,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
